OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20061218120002,Field Msr/Obs,Water,,12/18/2006,12:00:00,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,Organization ActivityID=NCRN_ANTI_SHCK_20061218120002,,,,,,,,,STORET-785554059,,,Specific conductance,,597,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:27.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20061218120003,Field Msr/Obs,Water,,12/18/2006,12:00:00,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,Organization ActivityID=NCRN_ANTI_SHCK_20061218120003,,,,,,,,,STORET-785554065,,,Specific conductance,,599,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:27.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070125120002,Field Msr/Obs,Water,,1/25/2007,12:00:00,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,Organization ActivityID=NCRN_ANTI_SHCK_20070125120002,,,,,,,,,STORET-785554087,,,Specific conductance,,588,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:28.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070125120003,Field Msr/Obs,Water,,1/25/2007,12:00:00,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,Organization ActivityID=NCRN_ANTI_SHCK_20070125120003,,,,,,,,,STORET-785554093,,,Specific conductance,,588,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:28.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070222120002,Field Msr/Obs,Water,,2/22/2007,12:00:00,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 11.6, 11.6; Sp.Cond.: 622, 606; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070222120002",,,,,,,,,STORET-785554111,,,Specific conductance,,614,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:28.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070222120003,Field Msr/Obs,Water,,2/22/2007,12:00:00,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 11.6, 11.6; Sp.Cond.: 622, 606; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070222120003",,,,,,,,,STORET-785554117,,,Specific conductance,,614,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:28.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070327000002,Field Msr/Obs,Water,,3/27/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 13.1, 13.1; Sp.Cond.: 638, 638; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070327000002",,,,,,,,,STORET-785554139,,,Specific conductance,,638,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:28.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070327000003,Field Msr/Obs,Water,,3/27/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 13.1, 13.1; Sp.Cond.: 640, 626; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070327000003",,,,,,,,,STORET-785554145,,,Specific conductance,,633,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:28.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070327000004,Field Msr/Obs,Water,,3/27/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 13.1, 13.1; Sp.Cond.: 640, 626; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070327000004",,,,,,,,,STORET-785554151,,,Specific conductance,,633,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:28.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070516121502,Field Msr/Obs,Water,,5/16/2007,12:15:00,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 16, 15.6; Sp.Cond.: 590, 541; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070516121502",,,,,,,,,STORET-785554172,,,Specific conductance,,565.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:29.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070516121503,Field Msr/Obs,Water,,5/16/2007,12:15:00,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 15.8, 15.8; Sp.Cond.: 597, 559; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070516121503",,,,,,,,,STORET-785554178,,,Specific conductance,,578,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:29.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070605123002,Field Msr/Obs,Water,,6/5/2007,12:30:00,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 15.3, 15.3; Sp.Cond.: 581, 565; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070605123002",,,,,,,,,STORET-785554198,,,Specific conductance,,573,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:29.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070605123003,Field Msr/Obs,Water,,6/5/2007,12:30:00,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 15.3, 15.3; Sp.Cond.: 590, 569; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070605123003",,,,,,,,,STORET-785554204,,,Specific conductance,,579.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:29.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070711000002,Field Msr/Obs,Water,,7/11/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 15.8, 15.6; Sp.Cond.: 562, 555; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070711000002",,,,,,,,,STORET-785554223,,,Specific conductance,,558.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:29.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070711000003,Field Msr/Obs,Water,,7/11/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 15.4, 15.4; Sp.Cond.: 568, 557; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070711000003",,,,,,,,,STORET-785554229,,,Specific conductance,,562.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:29.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070813000002,Field Msr/Obs,Water,,8/13/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 17.9, 17.8; Sp.Cond.: 557, 559; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070813000002",,,,,,,,,STORET-785554248,,,Specific conductance,,558,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:30.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070813000003,Field Msr/Obs,Water,,8/13/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 17.9, 17.8; Sp.Cond.: 552, 560; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070813000003",,,,,,,,,STORET-785554254,,,Specific conductance,,556,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:30.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070830000002,Field Msr/Obs,Water,,8/30/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 17.3, 17.3; Sp.Cond.: 590, 598; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070830000002",,,,,,,,,STORET-785554273,,,Specific conductance,,594,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:30.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20070830000003,Field Msr/Obs,Water,,8/30/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 17.2, 17.2; Sp.Cond.: 592, 599; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20070830000003",,,,,,,,,STORET-785554279,,,Specific conductance,,595.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:30.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20071017000002,Field Msr/Obs,Water,,10/17/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 14.4, 14.3; Sp.Cond.: 585, 576; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20071017000002",,,,,,,,,STORET-785554296,,,Specific conductance,,580.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:30.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20071017000003,Field Msr/Obs,Water,,10/17/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 14.4, 14.4; Sp.Cond.: 586, 575; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20071017000003",,,,,,,,,STORET-785554302,,,Specific conductance,,580.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:30.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20071114000002,Field Msr/Obs,Water,,11/14/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 13.2, 13.1; Sp.Cond.: 619, 619; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20071114000002",,,,,,,,,STORET-785554319,,,Specific conductance,,619,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:30.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20071114000003,Field Msr/Obs,Water,,11/14/2007,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 13.1, 13.1; Sp.Cond.: 620, 611; Salinity(PPT).: 0.3, 0.3  Organization ActivityID=NCRN_ANTI_SHCK_20071114000003",,,,,,,,,STORET-785554325,,,Specific conductance,,615.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:30.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20071219111102,Field Msr/Obs,Water,,12/19/2007,11:11:44,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 9.5, 9.6; Sp. Cond.: 695, 689  Organization ActivityID=NCRN_ANTI_SHCK_20071219111102",,,,,,,,,STORET-785554350,,,Specific conductance,,692,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:31.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20071219111103,Field Msr/Obs,Water,,12/19/2007,11:11:44,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 9.5, 9.4; Sp. Cond.: 687, 693  Organization ActivityID=NCRN_ANTI_SHCK_20071219111103",,,,,,,,,STORET-785554356,,,Specific conductance,,690,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:31.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080122114902,Field Msr/Obs,Water,,1/22/2008,11:49:18,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 7.4, 7.4; Sp. Cond.: 571, 571  Organization ActivityID=NCRN_ANTI_SHCK_20080122114902",,,,,,,,,STORET-785554375,,,Specific conductance,,571,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:31.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080219133102,Field Msr/Obs,Water,,2/19/2008,13:31:28,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 10.3, 10.3; Sp. Cond.: 674, 668  Organization ActivityID=NCRN_ANTI_SHCK_20080219133102",,,,,,,,,STORET-785554394,,,Specific conductance,,671,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:31.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080320141402,Field Msr/Obs,Water,,3/20/2008,14:14:08,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 10.7, 10.7; Sp. Cond.: 572.4, 578.6  Organization ActivityID=NCRN_ANTI_SHCK_20080320141402",,,,,,,,,STORET-785554414,,,Specific conductance,,575.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:32.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080414110502,Field Msr/Obs,Water,,4/14/2008,11:05:02,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 12.9, 13; Sp. Cond.: 611, 599  Organization ActivityID=NCRN_ANTI_SHCK_20080414110502",,,,,,,,,STORET-785554432,,,Specific conductance,,605,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:32.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080507125202,Field Msr/Obs,Water,,5/7/2008,12:52:14,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 15.6, 15.5; Sp. Cond.: 620, 602  Organization ActivityID=NCRN_ANTI_SHCK_20080507125202",,,,,,,,,STORET-785554454,,,Specific conductance,,611,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:32.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080618114202,Field Msr/Obs,Water,,6/18/2008,11:42:23,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Conductivity readings 486, 476, 484, 478  Organization ActivityID=NCRN_ANTI_SHCK_20080618114202",,,,,,,,,STORET-785554476,,,Specific conductance,,602,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:32.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080618114203,Field Msr/Obs,Water,,6/18/2008,11:42:23,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Conductivity readings 486, 476, 484, 478  Organization ActivityID=NCRN_ANTI_SHCK_20080618114203",,,,,,,,,STORET-785554482,,,Specific conductance,,602,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:32.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080730000003,Field Msr/Obs,Water,,7/30/2008,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 15.6, 15.5; Sp. Cond.: 588, 589; Cond.: 482, 482  Organization ActivityID=NCRN_ANTI_SHCK_20080730000003",,,,,,,,,STORET-785554507,,,Specific conductance,,588.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:33.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080730000004,Field Msr/Obs,Water,,7/30/2008,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,"Water Temp.: 15.6, 15.5; Sp. Cond.: 591, 592; Cond.: 484, 483  Organization ActivityID=NCRN_ANTI_SHCK_20080730000004",,,,,,,,,STORET-785554514,,,Specific conductance,,591.5,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:33.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080813000003,Field Msr/Obs,Water,,8/13/2008,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,Organization ActivityID=NCRN_ANTI_SHCK_20080813000003,,,,,,,,,STORET-785554539,,,Specific conductance,,582,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:33.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ANTI_SHCK_20080918000003,Field Msr/Obs,Water,,9/18/2008,,,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ANTI_SHCK,Sharpsburg Creek,Organization ActivityID=NCRN_ANTI_SHCK_20080918000003,,,,,,,,,STORET-785554564,,,Specific conductance,,595,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,NCRN_MUPR,11NPSWRD_WQX,YSI 85,,,,,,,,,,,54:33.0,STORET
